shelter_name,shelter_id,bundesland,bez,gen,monthyear,Aufnahme möglich für Frauen mit bis zu einem Kind,Aufnahme möglich für Frauen mit mehreren Kindern,Aufnahme möglich ohne detaillierte Angabe,Keine Aufnahme möglich,Platz für Frauen ohne Kinder,keine Angabe
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2022-08,0.03225806451612903,0.1935483870967742,0.0,0.7741935483870968,0.0,0.0
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2022-09,0.0,0.4,0.0,0.6,0.0,0.0
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2022-10,0.0,0.7096774193548387,0.0,0.2903225806451613,0.0,0.0
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2022-11,0.0,0.1,0.0,0.9,0.0,0.0
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2022-12,0.0,0.5806451612903226,0.0,0.41935483870967744,0.0,0.0
AWO Frauenhaus Iserlohn,2232,Nordrhein-Westfalen,Kreis,Märkischer Kreis,2023-01,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Landshut,2187,Bayern,Kreisfreie Stadt,Landshut,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-05,0.41935483870967744,0.5161290322580645,0.0,0.03225806451612903,0.03225806451612903,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-06,0.13333333333333333,0.06666666666666667,0.0,0.8,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-07,0.0,0.0,0.0,0.7096774193548387,0.22580645161290322,0.06451612903225806
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-08,0.03225806451612903,0.0967741935483871,0.0,0.3548387096774194,0.0,0.5161290322580645
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-09,0.0,0.0,0.0,0.8666666666666667,0.1,0.03333333333333333
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-10,0.0,0.0,0.0,0.8387096774193549,0.0,0.16129032258064516
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Ludwigslust,2148,Mecklenburg-Vorpommern,Landkreis,Ludwigslust-Parchim,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-04,0.0,0.0,0.0,0.13333333333333333,0.0,0.8666666666666667
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-08,0.0,0.06451612903225806,0.0,0.0,0.0,0.9354838709677419
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Neu-Ulm,2094,Bayern,Landkreis,Neu-Ulm,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-08,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Nurdan-Eker Wiesbaden,2312,Hessen,Kreisfreie Stadt,Wiesbaden,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-01,0.0,0.0,0.15384615384615385,0.8461538461538461,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-02,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-03,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-04,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-05,0.0,0.0,0.8387096774193549,0.16129032258064516,0.0,0.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-06,0.0,0.0,0.7666666666666667,0.0,0.0,0.23333333333333334
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schaumburg,2353,Niedersachsen,Landkreis,Schaumburg,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2021-12,0.0,0.0,0.07692307692307693,0.9230769230769231,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-01,0.0,0.0,0.06451612903225806,0.9354838709677419,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-02,0.0,0.0,0.10714285714285714,0.8928571428571429,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-03,0.0,0.0,0.06451612903225806,0.9354838709677419,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-05,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-06,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-07,0.0,0.0,0.22580645161290322,0.7741935483870968,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-08,0.0,0.0,0.16129032258064516,0.8387096774193549,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-09,0.0,0.0,0.26666666666666666,0.7333333333333333,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-10,0.0,0.0,0.3870967741935484,0.6129032258064516,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Schwalm-Eder,2104,Hessen,Landkreis,Schwalm-Eder-Kreis,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-01,0.0,0.0,0.6129032258064516,0.3870967741935484,0.0,0.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-02,0.0,0.0,0.35714285714285715,0.6428571428571429,0.0,0.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-03,0.0,0.0,0.06451612903225806,0.4838709677419355,0.0,0.45161290322580644
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-04,0.0,0.0,0.9,0.0,0.0,0.1
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-08,0.0,0.0,0.0,0.9354838709677419,0.0,0.06451612903225806
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-10,0.0,0.03225806451612903,0.0,0.8387096774193549,0.0,0.12903225806451613
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-11,0.0,0.13333333333333333,0.0,0.2,0.13333333333333333,0.5333333333333333
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenhaus Würzburg,2138,Bayern,Kreisfreie Stadt,Würzburg,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2021-12,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-01,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-02,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-03,0.0,0.0,1.0,0.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-04,0.0,0.0,0.23333333333333334,0.7666666666666667,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-05,0.0,0.0,0.4838709677419355,0.5161290322580645,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-06,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-07,0.0,0.0,0.9032258064516129,0.0,0.0,0.0967741935483871
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-08,0.0,0.0,0.12903225806451613,0.4838709677419355,0.3870967741935484,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-09,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO Frauenschutzhaus Stralsund,2172,Mecklenburg-Vorpommern,Landkreis,Vorpommern-Rügen,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2021-12,0.0,0.23076923076923078,0.0,0.7692307692307693,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-01,0.0,0.3548387096774194,0.0,0.6451612903225806,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-02,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-04,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-05,0.0967741935483871,0.0,0.0,0.9032258064516129,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-06,0.1,0.03333333333333333,0.0,0.8666666666666667,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-07,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-08,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-11,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2022-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus,2311,Nordrhein-Westfalen,Kreis,Kleve,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2022-12,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus im Landkreis Harburg,2386,Niedersachsen,Landkreis,Harburg,2023-01,0.0,0.0,0.0,0.0,0.0,1.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2021-12,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-01,0.0,0.1935483870967742,0.0,0.6451612903225806,0.16129032258064516,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-02,0.0,0.25,0.0,0.75,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-03,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-04,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-05,0.0,0.22580645161290322,0.0,0.7741935483870968,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-06,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-07,0.0,0.12903225806451613,0.0,0.8387096774193549,0.03225806451612903,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-08,0.0,0.03225806451612903,0.0,0.967741935483871,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-09,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-10,0.0,0.0,0.0,1.0,0.0,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-11,0.0,0.03333333333333333,0.0,0.9333333333333333,0.03333333333333333,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2022-12,0.16129032258064516,0.03225806451612903,0.0,0.7741935483870968,0.03225806451612903,0.0
AWO-Frauenhaus-Bottrop,2321,Nordrhein-Westfalen,Kreisfreie Stadt,Bottrop,2023-01,0.0,0.0,0.0,1.0,0.0,0.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2021-12,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-01,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-02,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-03,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-04,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-05,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-06,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-07,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-08,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-09,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-10,0.0,0.0,0.0,0.0,0.0,1.0
Autonome Frauenschutzeinrichtung Brandenburg an der Havel,2347,Brandenburg,Kreisfreie Stadt,Brandenburg an der Havel,2022-11,0.0,0.0,0.0,0.0,0.0,1.0
